neil burger here succeeded in making the mystery of four decades back the springboard for a more immediate mystery in the present	1
neil burger here succeeded in making the mystery solved four decades back the springboard for a more immediate mystery in the present	1
neil burger here succeeded in making the mystery mystery four decades back the springboard for a more immediate mystery in the present	1
neil burger here succeeded in making the mystery novel four decades back the springboard for a more immediate mystery in the present	1
the only way to tolerate this insipid brutally clueless film might be with a large dose of painkillers	0
the only way to tolerate this insipid brutally clueless film might be with a large dose of .	0
the only way to tolerate this insipid brutally clueless film might be with a large dose of radiation	0
the only way to tolerate this insipid brutally clueless film might be with a large dose of alcohol	0
scores no points for originality wit or intelligence	0
• no points for originality wit or intelligence	0
· no points for originality wit or intelligence	0
with no points for originality wit or intelligence	0
pure cinematic intoxication a wildly inventive mixture of comedy and melodrama tastelessness and swooning elegance	1
pure cinematic intoxication a wildly inventive blend of comedy and melodrama tastelessness and swooning elegance	1
pure cinematic intoxication a wildly inventive mix of comedy and melodrama tastelessness and swooning elegance	1
pure cinematic intoxication a wildly inventive mixture of comedy and melodrama tastelessness and swooning elegance	1
it is not the first time that director sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them	0
it is not the first time that actress sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them	0
it is not the first time that comedian sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them	0
it is not the first time that protagonist sara sugarman stoops to having characters drop their pants for laughs and not the last time she fails to provoke them	0
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing	1
just the labour involved in creating the layered layers of the imagery in this chiaroscuro of madness and light is astonishing	1
just the labour involved in creating the layered texture of the imagery in this chiaroscuro of madness and light is astonishing	1
just the labour involved in creating the layered essence of the imagery in this chiaroscuro of madness and light is astonishing	1
matthew lillard is born to play shaggy	1
matthew lillard is born to play .	1
matthew lillard is born to play ;	1
matthew lillard is born to play tennis	1
it is drab	0
it is :	0
it is .	0
it is ;	0
munch is screenplay is tenderly observant of his characters	1
munch is screenplay is tenderly observant of fictional characters	1
munch is screenplay is tenderly observant of other characters	1
munch is screenplay is tenderly observant of literary characters	1
isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol is most intense psychological mysteries	1
isabelle huppert excels as the young mika and anna mouglalis is a stunning new young talent in one of chabrol is most intense psychological mysteries	1
isabelle huppert excels as the protagonist mika and anna mouglalis is a stunning new young talent in one of chabrol is most intense psychological mysteries	1
isabelle huppert excels as the titular mika and anna mouglalis is a stunning new young talent in one of chabrol is most intense psychological mysteries	1
a cruelly funny twist on teen comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
a cruelly funny twist on romantic comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
a cruelly funny twist on dark comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
a cruelly funny twist on black comedy packed with inventive cinematic tricks and an ironically killer soundtrack	1
predictably soulless techno tripe	0
• soulless techno tripe	0
The soulless techno tripe	0
A soulless techno tripe	0
tsai has a well deserved reputation as one of the cinema world is great visual stylists and in this film every shot enhances the excellent performances	1
tsai has a well deserved reputation because one of the cinema world is great visual stylists and in this film every shot enhances the excellent performances	1
tsai has a well deserved reputation as one of the cinema world is great visual stylists and in this film every shot enhances the excellent performances	1
tsai has a well deserved reputation where one of the cinema world is great visual stylists and in this film every shot enhances the excellent performances	1
for a movie about the power of poetry and passion there is precious little of either	0
for a poem about the power of poetry and passion there is precious little of either	0
for a discussion about the power of poetry and passion there is precious little of either	0
for a writer about the power of poetry and passion there is precious little of either	0
diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film	1
diggs and lathan are among the chief reasons brown sugar is such a sweet and sexy film	1
diggs & lathan are among the chief reasons brown sugar is such a sweet and sexy film	1
diggs ##hi lathan are among the chief reasons brown sugar is such a sweet and sexy film	1
uneven but a lot of fun	1
uneven but a lot of .	1
uneven but a lot of things	1
uneven but a lot of ;	1
when the film ended i felt tired and drained and wanted to lie on my own deathbed for a while	0
when the film ended i felt tired and drained and wanted to lie on my own deathbed for a while	0
when the film ended i felt tired and drained and wanted to lie on my lonely deathbed for a while	0
when the film ended i felt tired and drained and wanted to lie on my cold deathbed for a while	0
contains the humor characterization poignancy and intelligence of a bad sitcom	0
• the humor characterization poignancy and intelligence of a bad sitcom	0
· the humor characterization poignancy and intelligence of a bad sitcom	0
consider the humor characterization poignancy and intelligence of a bad sitcom	0
i can easily imagine benigni is pinocchio becoming a christmas perennial	1
i can easily imagine benigni is pinocchio becoming a perennial perennial	1
i can easily imagine benigni is pinocchio becoming a flowering perennial	1
i can easily imagine benigni is pinocchio becoming a tropical perennial	1
generates an enormous feeling of empathy for its characters	1
generates an enormous feeling of gratitude for its characters	1
generates an enormous feeling of admiration for its characters	1
generates an enormous feeling of respect for its characters	1
reggio is continual visual barrage is absorbing as well as thought provoking	1
reggio is where visual barrage is absorbing as well as thought provoking	1
reggio is how visual barrage is absorbing as well as thought provoking	1
reggio is a visual barrage is absorbing as well as thought provoking	1
spreads itself too thin leaving these actors as well as the members of the commune short of profound characterizations	0
spreads itself too thin leaving these actors as well as the members of the commune short with profound characterizations	0
spreads itself too thin leaving these actors as well as the members of the commune short and profound characterizations	0
spreads itself too thin leaving these actors as well as the members of the commune short lived profound characterizations	0
once again director chris columbus takes a hat in hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours	0
once again director chris columbus takes a hat in hand approach to rowling that stifles creativity and allows the film to drag on for nearly three hours	0
once again director chris columbus takes a hat in hand approach to rowling that stifles creativity and allows the film to drag on for over three hours	0
once again director chris columbus takes a hat in hand approach to rowling that stifles creativity and allows the film to drag on for approximately three hours	0
has all the hallmarks of a movie designed strictly for children is home video a market so insatiable it absorbs all manner of lame entertainment as long as year olds find it diverting	0
has all the characteristics of a movie designed strictly for children is home video a market so insatiable it absorbs all manner of lame entertainment as long as year olds find it diverting	0
has all the advantages of a movie designed strictly for children is home video a market so insatiable it absorbs all manner of lame entertainment as long as year olds find it diverting	0
has all the elements of a movie designed strictly for children is home video a market so insatiable it absorbs all manner of lame entertainment as long as year olds find it diverting	0
a whale of a good time for both children and parents seeking christian themed fun	1
a celebration of a good time for both children and parents seeking christian themed fun	1
a vision of a good time for both children and parents seeking christian themed fun	1
a tale of a good time for both children and parents seeking christian themed fun	1
there are plot holes big enough for shamu the killer whale to swim through	0
there are plot holes big enough for shamu the killer whale to swim .	0
there are plot holes big enough for shamu the killer whale to swim ;	0
there are plot holes big enough for shamu the killer whale to swim :	0
director andrew niccol demonstrates a wry understanding of the quirks of fame	1
director andrew niccol demonstrates a keen understanding of the quirks of fame	1
director andrew niccol demonstrates a deep understanding of the quirks of fame	1
director andrew niccol demonstrates a deeper understanding of the quirks of fame	1
a must for fans of british cinema if only because so many titans of the industry are along for the ride	1
a must for fans of british cinema if only because so many titans of the industry are along for the movie	1
a must for fans of british cinema if only because so many titans of the industry are along for the film	1
a must for fans of british cinema if only because so many titans of the industry are along for the cinema	1
though clearly well intentioned this cross cultural soap opera is painfully formulaic and stilted	0
though clearly well intentioned this cross cultural soap opera is painfully formulaic and predictable	0
though clearly well intentioned this cross cultural soap opera is painfully formulaic and ambiguous	0
though clearly well intentioned this cross cultural soap opera is painfully formulaic and entertaining	0
that is because relatively nothing happens	0
that is why relatively nothing happens	0
that is , relatively nothing happens	0
that is how relatively nothing happens	0
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama	0
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks refuge in manufactured high drama	0
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks comfort in manufactured high drama	0
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks salvation in manufactured high drama	0
utter mush conceited pap	0
utter mush ##ik pap	0
utter mush ##er pap	0
utter mush ##i pap	0
cassavetes thinks he is making dog day afternoon with a cause but all he is done is to reduce everything he touches to a shrill didactic cartoon	0
cassavetes thinks he is making dog day afternoon with no cause but all he is done is to reduce everything he touches to a shrill didactic cartoon	0
cassavetes thinks he is making dog day afternoon with probable cause but all he is done is to reduce everything he touches to a shrill didactic cartoon	0
cassavetes thinks he is making dog day afternoon with great cause but all he is done is to reduce everything he touches to a shrill didactic cartoon	0
disjointed parody	0
comic parody	0
cartoon parody	0
musical parody	0
in fact it is quite fun in places	1
in fact it is very fun in places	1
in fact it is quite fun in places	1
in fact it is much fun in places	1
it can not be enjoyed even on the level that one enjoys a bad slasher flick primarily because it is dull	0
it cannot be enjoyed even on the level that one gets a bad slasher flick primarily because it is dull	0
it cannot be enjoyed even on the level that one finds a bad slasher flick primarily because it is dull	0
it cannot be enjoyed even on the level that one enjoys a bad slasher flick primarily because it is dull	0
it is always disappointing when a documentary fails to live up to or offer any new insight into its chosen topic	0
it is always disappointing when a researcher fails to live up to or offer any new insight into its chosen topic	0
it is always disappointing when a topic fails to live up to or offer any new insight into its chosen topic	0
it is always disappointing when a reader fails to live up to or offer any new insight into its chosen topic	0
in the era of the sopranos it feels painfully redundant and inauthentic	0
in the era of the sopranos it feels painfully redundant and .	0
in the era of the sopranos it feels painfully redundant and unnecessary	0
in the era of the sopranos it feels painfully redundant and redundant	0
a hypnotic cyber hymn and a cruel story of youth culture	1
a hypnotic cyber hymn and a cruel story of youth culture	1
a hypnotic cyber hymn and the cruel story of youth culture	1
a hypnotic cyber hymn and equally cruel story of youth culture	1
much of the cast is stiff or just plain bad	0
much of the cast is stiff or just too bad	0
much of the cast is stiff or just plain bad	0
much of the cast is stiff or just pretty bad	0
i ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese but at least now we ve got something pretty damn close	1
i ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese but at least now we ve got something pretty damn close	1
i ve yet to find an official vietnam war combat movie actually produced by either the north or south vietnamese but at least now we ve got something pretty damn close	1
i ve yet to find an authentic vietnam war combat movie actually produced by either the north or south vietnamese but at least now we ve got something pretty damn close	1
a bizarre piece of work with premise and dialogue at the level of kids television and plot threads as morose as teen pregnancy rape and suspected murder	0
a bizarre piece of work with premise and dialogue at the level of kids television and plot threads as well as teen pregnancy rape and suspected murder	0
a bizarre piece of work with premise and dialogue at the level of kids television and plot threads as diverse as teen pregnancy rape and suspected murder	0
a bizarre piece of work with premise and dialogue at the level of kids television and plot threads as varied as teen pregnancy rape and suspected murder	0
a documentary to make the stones weep as shameful as it is scary	0
a documentary will make the stones weep as shameful as it is scary	0
a documentary would make the stones weep as shameful as it is scary	0
a documentary might make the stones weep as shameful as it is scary	0
there is got to be a more graceful way of portraying the devastation of this disease	0
there is thought to be a more graceful way of portraying the devastation of this disease	0
there is yet to be a more graceful way of portraying the devastation of this disease	0
there is likely to be a more graceful way of portraying the devastation of this disease	0
and your reward will be a thoughtful emotional movie experience	1
and your story will be a thoughtful emotional movie experience	1
and your life will be a thoughtful emotional movie experience	1
and your movie will be a thoughtful emotional movie experience	1
brash intelligent and erotically perplexing haneke is portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt	1
brash intelligent and erotically perplexing haneke is portrait of an upper class austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt	1
brash intelligent and erotically perplexing haneke is portrait of an upper crust austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt	1
brash intelligent and erotically perplexing haneke is portrait of an upper caste austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt	1
it forces you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling	0
it allows you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling	0
it enables you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling	0
it encourages you to watch people doing unpleasant things to each other and themselves and it maintains a cool distance from its material that is deliberately unsettling	0
it is the element of condescension as the filmmakers look down on their working class subjects from their lofty perch that finally makes sex with strangers which opens today in the new york metropolitan area so distasteful	0
it is the element of condescension as the filmmakers look down on their working class subjects from their lofty perch that finally makes sex ##less strangers which opens today in the new york metropolitan area so distasteful	0
it is the element of condescension as the filmmakers look down on their working class subjects from their lofty perch that finally makes sex ##iest strangers which opens today in the new york metropolitan area so distasteful	0
it is the element of condescension as the filmmakers look down on their working class subjects from their lofty perch that finally makes sex with strangers which opens today in the new york metropolitan area so distasteful	0
nothing short of a masterpiece and a challenging one	1
nothing short of a masterpiece and a challenging one	1
nothing short of one masterpiece and a challenging one	1
nothing short of an masterpiece and a challenging one	1
i just saw this movie well it is probably not accurate to call it a movie	0
i just saw this movie well it is probably not accurate to call it a movie	0
i just saw this movie well it is probably not accurate to call it a thriller	0
i just saw this movie well it is probably not accurate to call it a .	0
a muted freak out	0
a muted freak .	0
a muted freak !	0
a muted freak ;	0
there is an underlying old world sexism to monday morning that undercuts its charm	0
there is an underlying old world sexism to monday morning that undercuts its charm	0
there is something underlying old world sexism to monday morning that undercuts its charm	0
there is another underlying old world sexism to monday morning that undercuts its charm	0
though the film is static its writer director is heart is in the right place his plea for democracy and civic action laudable	1
though the film is static its writer director is ##mail is in the right place his plea for democracy and civic action laudable	1
though the film is static its writer director is who is in the right place his plea for democracy and civic action laudable	1
though the film is static its writer director is ##lam is in the right place his plea for democracy and civic action laudable	1
with mcconaughey in an entirely irony free zone and bale reduced mainly to batting his sensitive eyelids there is not enough intelligence wit or innovation on the screen to attract and sustain an older crowd	0
with mcconaughey in an entirely irony free zone and bale reduced mainly to batting his sensitive eyelids there is not enough intelligence wit or innovation on the screen to attract and sustain an older crowd	0
with mcconaughey in an entirely irony free zone and bale reduced mainly to batting his sensitive eyelids which is not enough intelligence wit or innovation on the screen to attract and sustain an older crowd	0
with mcconaughey in an entirely irony free zone and bale reduced mainly to batting his sensitive eyelids There is not enough intelligence wit or innovation on the screen to attract and sustain an older crowd	0
skin of man gets a few cheap shocks from its kids in peril theatrics but it also taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults	1
skin of man gets a few cheap shocks from its kids in peril theatrics but it also taps into the primal fears of young people trying to cope with the mysterious and brutal deaths of adults	1
skin of man gets a few cheap shocks from its kids in peril theatrics but it also taps into the primal fears of young people trying to cope with the mysterious and brutal lives of adults	1
skin of man gets a few cheap shocks from its kids in peril theatrics but it also taps into the primal fears of young people trying to cope with the mysterious and brutal murders of adults	1
like all great films about a life you never knew existed it offers much to absorb and even more to think about after the final frame	1
like all great films about a subject you never knew existed it offers much to absorb and even more to think about after the final frame	1
like all great films about a movie you never knew existed it offers much to absorb and even more to think about after the final frame	1
like all great films about a person you never knew existed it offers much to absorb and even more to think about after the final frame	1
an average b movie with no aspirations to be anything more	0
an average b movie with no aspirations to be anything .	0
an average b movie with no aspirations to be anything else	0
an average b movie with no aspirations to be anything !	0
standard guns versus martial arts cliche with little new added	1
standard guns versus martial arts cliche : little new added	1
standard guns versus martial arts cliche — little new added	1
standard guns versus martial arts cliche – little new added	1
a beautifully tooled action thriller about love and terrorism in korea	1
a finely tooled action thriller about love and terrorism in korea	1
a loosely tooled action thriller about love and terrorism in korea	1
a specially tooled action thriller about love and terrorism in korea	1
starts out with tremendous promise introducing an intriguing and alluring premise only to fall prey to a boatload of screenwriting cliches that sink it faster than a leaky freighter	0
