and confirm that address for me please 	command
 let me think 	command
show your credit card	command
book that for  me 	command
give me the postcode first of all 	command
 and just confirm the rest of the address please 	command
let me just get that down ok 	command
show your credit card 	command
just leave it the 19 80 	command
let's try  em i want to try and book that coming back on the on the 19:00 	command
 remember 	command
just bear with me 	command
hold on a second 	command
excuse a moment  	command
stick to the date and  time that you book 	command
hang on 	command
confirm that address for me please 	command
 and confirm the address for me please 	command
let me get it the right way round 	command
hold it 	command
 show 	command
let me get this right 	command
call us back when you're ready 	command
 see 	command
let's go with that then to for the  	command
hold the line 	command
 just hold the line 	command
let's go for it 	command
get on the train at 16:25 	command
Remember the test date.	command
Live in peace	command
Include the required attachement(s).	command
Include the required attachements.	command
Don't follow me	command
Dont follow me	command
Do not eat in class.	command
Kill the butterfly.	command
Take me to the library	command
Find out what you like to do most and really give it a whirl!	command
Find out what you like to do most and really give it a whirl	command
Believe me!	command
Believe me	command
Move around town.	command
Lets take a walk	command
Dont stop me now!	command
Dont stop me now	command
Stop talking now!	command
Stop talking now	command
Do not smoke in your room.	command
Don't you talk to me like that.	command
