Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's	spam
Free entry in 2 a wkly comp to win FA ##20 final tkts 21st May 2005: Text FA to 87121 to receive entry fee (std txt rate) T & C's apply 08452810075over18 's	spam
FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, å£1.50 to rcv	spam
FreeMsg Hey there! it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! @ std chgs to send, å£1.50 to rcv	spam
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.	spam
WINNER!! As a valued network customer you have been selected to receivea å£900 cash reward! To claim call 09061701461 . telephone code KL341 . Valid 12 hours only!	spam
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
Had your mobile 11 months or more? U R link to Update to the latest colour mobiles with camera for Free! Call ##box Mobile Update Co posted on 08002986030	spam
URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18	spam
URGENT! You have won a single week FREE membership in our å£100,000 Prize Jackpot @ Txt the word: CLAIM to No : 81010 T ##00 C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18	spam
Thanks for your subscription to Ringtone UK your mobile will be charged å£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged	spam
Thanks for your visit to Ringtone UK your mobile will be charged å£5/month Please confirm by replying YES or NO . If you reply correctly fee will not be charged	spam
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV	spam
SMS . ac Sptv: The New Jersey ##ers and the Detroit Red Wings play Ice Hockey in Correct or Incorrect? End? Reply END >	spam
Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! 	spam
Congrats! 1 year old cinema pass for 2 is yours . call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc . 4 FREE! bx420-ip4-5we . 150pm . Dont miss out!	spam
Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco&Entry41 Or å£1000. To claim txt DIS to 87121 18+6*å£1.50(moreFrmMob. ShrAcomOrSglSuplt)10, LS1 3AJ	spam
Urgent UR awarded a complimentary trip to EuroDisinc Trav, Aco & Entry41 Or ##00 . To + txt DIS to 87121 18+6 * å£1.50 (moreFrmMob . ShrAcomOrSglSuplt) 10 + LS1 3AJ	spam
Did you hear about the new \Divorce Barbie\"? It comes with all of Ken's stuff!"	spam
‘ you hear about the new \Divorce Barbie\"? It comes with all of Ken' stuff! ''	spam
Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 prize!	spam
please call our customer service representative on 0800 169 ##pm between 10am-9pm as you have WON a guaranteed å£1000 cash or å£5000 cash!	spam
