Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's	spam
Free entry in 2 a wkly bid to win FA Cup final tkts 21st march 2005 . Text FA to 87121 to receive entry question (std txt rate) T & C's apply 08452810075over18 's	spam
Free entry in 2 a wkly ##pts to win FA Cup final tkts 21st year 2005 . Text FA to 87121 to receive entry question (std txt rate: T & C's apply 08452810075over18 's	spam
Free entry in 2 a wkly cup to win FA Cup final tkts 21st in 2005 . Text FA to 87121 to receive entry question (std txt rate = T & C's apply 08452810075over18 's	spam
Free entry in 2 a wkly tournament to win FA Cup final tkts 21st since 2005 . Text FA to 87121 to receive entry question (std txt rate & T & C's apply 08452810075over18 's	spam
Free entry in 2 a wkly header to win FA Cup final tkts 21st anniversary 2005 . Text FA to 87121 to receive entry question (std txt rate ##card T & C's apply 08452810075over18 's	spam
FreeMsg Hey there darling it's been 3 week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to send, å£1.50 to rcv	spam
hey Hey there darling it's been a week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to ##dd, å£1.50 to rcv	spam
oh Hey there darling it's been last week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to £1, å£1.50 to rcv	spam
hello Hey there darling it's been all week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to download, å£1.50 to rcv	spam
@ Hey there darling it's been two week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to buy, å£1.50 to rcv	spam
! Hey there darling it's been another week's now and no word back! I'd like some fun you up for it still? Tb ok! XxX std chgs to ##ggle, å£1.50 to rcv	spam
WINNER!! As a valued network customer you have been selected to receivea å£900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.	spam
WINNER!! As a valued network customer they have been selected to receivea å£900 cash reward! To claim call 09061701461 . Claim code KL341 . Valid 12 digits only.	spam
WINNER!! As a valued network customer who have been selected to receivea å£900 + reward! To claim call 09061701461 . Claim code KL341 . Valid 12 bits only.	spam
WINNER!! As a valued network customer you have been selected to receivea å£900 @ reward! To claim call 09061701461 . Claim code KL341 . Valid 12 codes only.	spam
WINNER!! As a valued network customer must have been selected to receivea å£900 million reward! To claim call 09061701461 . Claim code KL341 . Valid 12 digit only.	spam
WINNER!! As a valued network customer to have been selected to receivea å£900 ##9 reward! To claim call 09061701461 . Claim code KL341 . Valid 12 certificate only.	spam
Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
Had your mobile phone months or more? U R entitled to Update to the latest colour update with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
Had your mobile downloaded months & more? U R entitled to Update to the latest colour photo with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
Had your mobile live months worth more? U R entitled to Update to the latest colour scheme with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
Had your mobile phones months buy more? U R entitled to Update to the latest colour display with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
Had your mobile last months and more? U R entitled to Update to the latest colour photos with camera for Free! Call The Mobile Update Co FREE on 08002986030	spam
URGENT! You have won a 1 week FREE membership in our å£100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18	spam
URGENT! You have won a 1 week FREE membership in € annual Prize Jackpot! Txt the word: CLAIM to No : 81010 T & C www.dbuk.net LCCLTD POBOX!	spam
URGENT! You have won a 1 week FREE membership in £ monthly Prize Jackpot! Txt the word: CLAIM to No : 81010 T & C www.dbuk.net LCCLTD POBOX ##E	spam
URGENT! You have won a 1 week FREE membership in the online Prize Jackpot! Txt the word: CLAIM to No : 81010 T & C www.dbuk.net LCCLTD POBOX ##T	spam
URGENT! You have won a 1 week FREE membership in £1 weekly Prize Jackpot! Txt the word: CLAIM to No : 81010 T & C www.dbuk.net LCCLTD POBOX.	spam
URGENT! You have won a 1 week FREE membership in 2018 Choice Prize Jackpot! Txt the word: CLAIM to No : 81010 T & C www.dbuk.net LCCLTD POBOX ##N	spam
Thanks for your subscription to Ringtone UK your mobile will be charged å£5/month Please confirm by replying YES or NO. If you reply NO you will not be charged	spam
Thanks: your subscription to mobile UK your mobile will be charged å£5/month Please confirm by replying YES or NO . If you reply NO fee will not be charged	spam
Thanks from your subscription to pay UK your mobile will be charged å£5/month Please confirm by replying YES or NO . If you reply NO ##500 will not be charged	spam
Thanks ##ing your subscription to buy UK your mobile will be charged å£5/month Please confirm by replying YES or NO . If you reply NO it will not be charged	spam
Thanks via your subscription to your UK your mobile will be charged å£5/month Please confirm by replying YES or NO . If you reply NO fees will not be charged	spam
Thanks on your subscription to download UK your mobile will be charged å£5/month Please confirm by replying YES or NO . If you reply NO subscription will not be charged	spam
SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV	spam
SMS . ac Sptv: The New Jersey Devils and New Detroit Red Wings play Ice vs . Correct or Incorrect? End? <END SPTV	spam
SMS . ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice www . Correct or Incorrect? End? ^ END SPTV	spam
SMS . ac Sptv: The New Jersey Devils and their Detroit Red Wings play Ice vol . Correct or Incorrect? End? #END SPTV	spam
SMS . ac Sptv: The New Jersey Devils and bold Detroit Red Wings play Ice 1 . Correct or Incorrect? End? = END SPTV	spam
SMS . ac Sptv: The New Jersey Devils and Little Detroit Red Wings play Ice feat . Correct or Incorrect? End?> END SPTV	spam
Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out! 	spam
Congrats! 1 year special cinema pass for 2 is yours . call 09061209465 now! C Suprman V, Matrix3, StarWars3, @ all 4 FREE! bx420-ip4-5we . 00 . Dont miss out!	spam
Congrats! 1 year special cinema pass for 2 is yours . call 09061209465 now! C Suprman V, Matrix3, StarWars3, plus all 4 FREE! bx420-ip4-5we . com . Dont miss out.	spam
Congrats! 1 year special cinema pass for 2 is yours . call 09061209465 now! C Suprman V, Matrix3, StarWars3, repeat all 4 FREE! bx420-ip4-5we . 0 . Dont miss out?	spam
Congrats! 1 year special cinema pass for 2 is yours . call 09061209465 now! C Suprman V, Matrix3, StarWars3, connect all 4 FREE! bx420-ip4-5we . 01 . Dont miss out ;	spam
